Grid Pos (microns),Ec (eV),Efn (eV),Ev (eV),Efp (eV)
2.0077e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0078e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0079e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0080e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0081e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0082e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0083e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0084e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0085e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0086e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0087e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0088e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0089e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0090e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0091e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0092e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0093e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0094e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0095e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0096e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0097e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0098e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0099e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0100e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0101e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0102e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0103e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0104e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0105e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0106e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0107e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0108e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0109e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0110e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0111e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0112e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0113e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0114e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0115e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0116e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0117e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1296e+00
2.0118e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0119e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0120e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0121e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0122e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0123e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0124e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0125e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0126e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0127e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0128e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0129e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0130e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0131e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0132e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0133e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0134e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0135e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0136e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0137e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0138e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0139e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0140e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0141e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0142e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0143e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0144e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0145e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0146e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0147e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0148e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0149e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0150e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0151e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0152e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0153e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0154e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0155e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0156e+00,-5.6681e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0157e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0158e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0159e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0160e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0161e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0162e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0163e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0164e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0165e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0166e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0167e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0168e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0169e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0170e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0171e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0172e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0173e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0174e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0175e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0176e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0177e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0178e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0179e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0180e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0181e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0182e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0183e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0184e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0185e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0186e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0187e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0188e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0189e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0190e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0191e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0192e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0193e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0194e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0195e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0196e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0197e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0198e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0199e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0200e+00,-5.6680e+00,-5.6688e+00,-7.2130e+00,-7.1295e+00
2.0201e+00,-5.6680e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0202e+00,-5.6680e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0203e+00,-5.6680e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0204e+00,-5.6680e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0205e+00,-5.6680e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0206e+00,-5.6680e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0207e+00,-5.6680e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0208e+00,-5.6680e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0209e+00,-5.6680e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0210e+00,-5.6680e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0211e+00,-5.6680e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0212e+00,-5.6680e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0213e+00,-5.6680e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0214e+00,-5.6680e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0215e+00,-5.6680e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0216e+00,-5.6680e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0217e+00,-5.6680e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0218e+00,-5.6679e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0219e+00,-5.6679e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0220e+00,-5.6679e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0221e+00,-5.6679e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0222e+00,-5.6679e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0223e+00,-5.6679e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0224e+00,-5.6679e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0225e+00,-5.6679e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0226e+00,-5.6679e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0227e+00,-5.6679e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0228e+00,-5.6679e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0229e+00,-5.6679e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0230e+00,-5.6679e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0231e+00,-5.6679e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0232e+00,-5.6679e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0233e+00,-5.6679e+00,-5.6688e+00,-7.2129e+00,-7.1295e+00
2.0234e+00,-5.6679e+00,-5.6688e+00,-7.2128e+00,-7.1295e+00
2.0235e+00,-5.6679e+00,-5.6688e+00,-7.2128e+00,-7.1295e+00
2.0236e+00,-5.6679e+00,-5.6688e+00,-7.2128e+00,-7.1295e+00
2.0237e+00,-5.6679e+00,-5.6688e+00,-7.2128e+00,-7.1295e+00
2.0238e+00,-5.6679e+00,-5.6688e+00,-7.2128e+00,-7.1295e+00
2.0239e+00,-5.6679e+00,-5.6688e+00,-7.2128e+00,-7.1295e+00
2.0240e+00,-5.6679e+00,-5.6688e+00,-7.2128e+00,-7.1295e+00
2.0241e+00,-5.6679e+00,-5.6688e+00,-7.2128e+00,-7.1295e+00
2.0242e+00,-5.6679e+00,-5.6688e+00,-7.2128e+00,-7.1295e+00
2.0243e+00,-5.6678e+00,-5.6688e+00,-7.2128e+00,-7.1295e+00
2.0244e+00,-5.6678e+00,-5.6688e+00,-7.2128e+00,-7.1295e+00
2.0245e+00,-5.6678e+00,-5.6688e+00,-7.2128e+00,-7.1295e+00
2.0246e+00,-5.6678e+00,-5.6688e+00,-7.2128e+00,-7.1295e+00
2.0247e+00,-5.6678e+00,-5.6688e+00,-7.2128e+00,-7.1295e+00
2.0248e+00,-5.6678e+00,-5.6688e+00,-7.2128e+00,-7.1295e+00
2.0249e+00,-5.6678e+00,-5.6688e+00,-7.2128e+00,-7.1295e+00
2.0250e+00,-5.6678e+00,-5.6688e+00,-7.2128e+00,-7.1295e+00
2.0251e+00,-5.6678e+00,-5.6688e+00,-7.2128e+00,-7.1295e+00
2.0252e+00,-5.6678e+00,-5.6688e+00,-7.2128e+00,-7.1295e+00
2.0253e+00,-5.6678e+00,-5.6688e+00,-7.2127e+00,-7.1295e+00
2.0254e+00,-5.6678e+00,-5.6688e+00,-7.2127e+00,-7.1295e+00
2.0255e+00,-5.6678e+00,-5.6688e+00,-7.2127e+00,-7.1295e+00
2.0256e+00,-5.6678e+00,-5.6688e+00,-7.2127e+00,-7.1295e+00
2.0257e+00,-5.6678e+00,-5.6688e+00,-7.2127e+00,-7.1295e+00
2.0258e+00,-5.6678e+00,-5.6688e+00,-7.2127e+00,-7.1295e+00
2.0259e+00,-5.6677e+00,-5.6688e+00,-7.2127e+00,-7.1295e+00
2.0260e+00,-5.6677e+00,-5.6688e+00,-7.2127e+00,-7.1295e+00
2.0261e+00,-5.6677e+00,-5.6688e+00,-7.2127e+00,-7.1295e+00
2.0262e+00,-5.6677e+00,-5.6688e+00,-7.2127e+00,-7.1295e+00
2.0263e+00,-5.6677e+00,-5.6688e+00,-7.2127e+00,-7.1295e+00
2.0264e+00,-5.6677e+00,-5.6688e+00,-7.2127e+00,-7.1295e+00
2.0265e+00,-5.6677e+00,-5.6688e+00,-7.2127e+00,-7.1295e+00
2.0266e+00,-5.6677e+00,-5.6688e+00,-7.2126e+00,-7.1295e+00
2.0267e+00,-5.6677e+00,-5.6688e+00,-7.2126e+00,-7.1295e+00
2.0268e+00,-5.6677e+00,-5.6688e+00,-7.2126e+00,-7.1295e+00
2.0269e+00,-5.6677e+00,-5.6688e+00,-7.2126e+00,-7.1295e+00
2.0270e+00,-5.6676e+00,-5.6688e+00,-7.2126e+00,-7.1295e+00
2.0271e+00,-5.6676e+00,-5.6688e+00,-7.2126e+00,-7.1295e+00
2.0272e+00,-5.6676e+00,-5.6688e+00,-7.2126e+00,-7.1295e+00
2.0273e+00,-5.6676e+00,-5.6688e+00,-7.2126e+00,-7.1295e+00
2.0274e+00,-5.6676e+00,-5.6688e+00,-7.2126e+00,-7.1295e+00
2.0275e+00,-5.6676e+00,-5.6688e+00,-7.2126e+00,-7.1295e+00
2.0276e+00,-5.6676e+00,-5.6688e+00,-7.2125e+00,-7.1295e+00
2.0277e+00,-5.6676e+00,-5.6688e+00,-7.2125e+00,-7.1295e+00
2.0278e+00,-5.6676e+00,-5.6688e+00,-7.2125e+00,-7.1295e+00
2.0279e+00,-5.6676e+00,-5.6688e+00,-7.2125e+00,-7.1295e+00
2.0280e+00,-5.6675e+00,-5.6688e+00,-7.2125e+00,-7.1295e+00
2.0281e+00,-5.6675e+00,-5.6688e+00,-7.2125e+00,-7.1295e+00
2.0282e+00,-5.6675e+00,-5.6688e+00,-7.2125e+00,-7.1295e+00
2.0283e+00,-5.6675e+00,-5.6688e+00,-7.2125e+00,-7.1295e+00
2.0284e+00,-5.6675e+00,-5.6688e+00,-7.2124e+00,-7.1295e+00
2.0285e+00,-5.6675e+00,-5.6688e+00,-7.2124e+00,-7.1295e+00
2.0286e+00,-5.6675e+00,-5.6688e+00,-7.2124e+00,-7.1295e+00
2.0287e+00,-5.6674e+00,-5.6688e+00,-7.2124e+00,-7.1295e+00
2.0288e+00,-5.6674e+00,-5.6688e+00,-7.2124e+00,-7.1295e+00
2.0289e+00,-5.6674e+00,-5.6688e+00,-7.2124e+00,-7.1295e+00
2.0290e+00,-5.6674e+00,-5.6688e+00,-7.2124e+00,-7.1295e+00
2.0291e+00,-5.6674e+00,-5.6688e+00,-7.2123e+00,-7.1295e+00
2.0292e+00,-5.6674e+00,-5.6688e+00,-7.2123e+00,-7.1295e+00
2.0293e+00,-5.6674e+00,-5.6688e+00,-7.2123e+00,-7.1295e+00
2.0294e+00,-5.6673e+00,-5.6688e+00,-7.2123e+00,-7.1295e+00
2.0295e+00,-5.6673e+00,-5.6688e+00,-7.2123e+00,-7.1295e+00
2.0296e+00,-5.6673e+00,-5.6688e+00,-7.2123e+00,-7.1295e+00
2.0297e+00,-5.6673e+00,-5.6688e+00,-7.2122e+00,-7.1295e+00
2.0298e+00,-5.6673e+00,-5.6688e+00,-7.2122e+00,-7.1295e+00
2.0299e+00,-5.6672e+00,-5.6688e+00,-7.2122e+00,-7.1295e+00
2.0300e+00,-5.6672e+00,-5.6688e+00,-7.2122e+00,-7.1295e+00
2.0301e+00,-5.6672e+00,-5.6688e+00,-7.2122e+00,-7.1295e+00
2.0302e+00,-5.6672e+00,-5.6688e+00,-7.2121e+00,-7.1295e+00
2.0303e+00,-5.6672e+00,-5.6688e+00,-7.2121e+00,-7.1295e+00
2.0304e+00,-5.6671e+00,-5.6688e+00,-7.2121e+00,-7.1295e+00
2.0305e+00,-5.6671e+00,-5.6688e+00,-7.2121e+00,-7.1295e+00
2.0306e+00,-5.6671e+00,-5.6688e+00,-7.2121e+00,-7.1295e+00
2.0307e+00,-5.6671e+00,-5.6688e+00,-7.2120e+00,-7.1295e+00
2.0308e+00,-5.6671e+00,-5.6688e+00,-7.2120e+00,-7.1295e+00
2.0309e+00,-5.7396e+00,-5.6688e+00,-7.1636e+00,-7.1294e+00
2.0310e+00,-5.7396e+00,-5.6688e+00,-7.1636e+00,-7.1294e+00
2.0311e+00,-5.7396e+00,-5.6688e+00,-7.1636e+00,-7.1294e+00
2.0312e+00,-5.7395e+00,-5.6688e+00,-7.1635e+00,-7.1294e+00
2.0313e+00,-5.7395e+00,-5.6688e+00,-7.1635e+00,-7.1294e+00
2.0314e+00,-5.7395e+00,-5.6688e+00,-7.1635e+00,-7.1294e+00
2.0315e+00,-5.7395e+00,-5.6688e+00,-7.1635e+00,-7.1294e+00
2.0316e+00,-5.7394e+00,-5.6688e+00,-7.1634e+00,-7.1294e+00
2.0317e+00,-5.7394e+00,-5.6688e+00,-7.1634e+00,-7.1294e+00
2.0318e+00,-5.7394e+00,-5.6688e+00,-7.1634e+00,-7.1294e+00
2.0319e+00,-5.7394e+00,-5.6688e+00,-7.1634e+00,-7.1294e+00
2.0320e+00,-5.7394e+00,-5.6688e+00,-7.1634e+00,-7.1294e+00
2.0321e+00,-5.7393e+00,-5.6688e+00,-7.1633e+00,-7.1294e+00
2.0322e+00,-5.7393e+00,-5.6688e+00,-7.1633e+00,-7.1294e+00
2.0323e+00,-5.7393e+00,-5.6688e+00,-7.1633e+00,-7.1294e+00
2.0324e+00,-5.7393e+00,-5.6688e+00,-7.1633e+00,-7.1294e+00
2.0325e+00,-5.7392e+00,-5.6688e+00,-7.1632e+00,-7.1294e+00
2.0326e+00,-5.7392e+00,-5.6688e+00,-7.1632e+00,-7.1294e+00
2.0327e+00,-5.7392e+00,-5.6688e+00,-7.1632e+00,-7.1294e+00
2.0328e+00,-5.7392e+00,-5.6688e+00,-7.1632e+00,-7.1294e+00
2.0329e+00,-5.7392e+00,-5.6688e+00,-7.1632e+00,-7.1294e+00
2.0330e+00,-5.7391e+00,-5.6688e+00,-7.1631e+00,-7.1294e+00
2.0331e+00,-5.7391e+00,-5.6688e+00,-7.1631e+00,-7.1294e+00
2.0332e+00,-5.7391e+00,-5.6688e+00,-7.1631e+00,-7.1294e+00
2.0333e+00,-5.7391e+00,-5.6688e+00,-7.1631e+00,-7.1294e+00
2.0334e+00,-5.7391e+00,-5.6688e+00,-7.1631e+00,-7.1294e+00
2.0335e+00,-5.7390e+00,-5.6688e+00,-7.1630e+00,-7.1294e+00
2.0336e+00,-5.7390e+00,-5.6688e+00,-7.1630e+00,-7.1294e+00
2.0337e+00,-5.7390e+00,-5.6688e+00,-7.1630e+00,-7.1294e+00
2.0338e+00,-5.7390e+00,-5.6688e+00,-7.1630e+00,-7.1294e+00
2.0339e+00,-5.7390e+00,-5.6688e+00,-7.1630e+00,-7.1294e+00
2.0340e+00,-5.7390e+00,-5.6688e+00,-7.1630e+00,-7.1294e+00
2.0341e+00,-5.7389e+00,-5.6688e+00,-7.1629e+00,-7.1294e+00
2.0342e+00,-5.7389e+00,-5.6688e+00,-7.1629e+00,-7.1294e+00
2.0343e+00,-5.7389e+00,-5.6688e+00,-7.1629e+00,-7.1294e+00
2.0344e+00,-5.7389e+00,-5.6688e+00,-7.1629e+00,-7.1294e+00
2.0345e+00,-5.7389e+00,-5.6688e+00,-7.1629e+00,-7.1294e+00
2.0346e+00,-5.7389e+00,-5.6688e+00,-7.1629e+00,-7.1294e+00
2.0347e+00,-5.7389e+00,-5.6688e+00,-7.1629e+00,-7.1294e+00
2.0348e+00,-5.7389e+00,-5.6688e+00,-7.1629e+00,-7.1294e+00
2.0349e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0350e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0351e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0352e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0353e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0354e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0355e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0356e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0357e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0358e+00,-5.7387e+00,-5.6688e+00,-7.1627e+00,-7.1294e+00
2.0359e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0360e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0361e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0362e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0363e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0364e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0365e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0366e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0367e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0368e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0369e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0370e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0371e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0372e+00,-5.7388e+00,-5.6688e+00,-7.1628e+00,-7.1294e+00
2.0373e+00,-5.7389e+00,-5.6688e+00,-7.1629e+00,-7.1294e+00
2.0374e+00,-5.7389e+00,-5.6688e+00,-7.1629e+00,-7.1294e+00
2.0375e+00,-5.7389e+00,-5.6688e+00,-7.1629e+00,-7.1294e+00
2.0376e+00,-5.7389e+00,-5.6688e+00,-7.1629e+00,-7.1294e+00
2.0377e+00,-5.7389e+00,-5.6688e+00,-7.1629e+00,-7.1294e+00
2.0378e+00,-5.7389e+00,-5.6688e+00,-7.1629e+00,-7.1294e+00
2.0379e+00,-5.7389e+00,-5.6688e+00,-7.1629e+00,-7.1294e+00
2.0380e+00,-5.7389e+00,-5.6688e+00,-7.1629e+00,-7.1294e+00
2.0381e+00,-5.7390e+00,-5.6688e+00,-7.1630e+00,-7.1294e+00
2.0382e+00,-5.7390e+00,-5.6688e+00,-7.1630e+00,-7.1294e+00
2.0383e+00,-5.7390e+00,-5.6688e+00,-7.1630e+00,-7.1294e+00
2.0384e+00,-5.7390e+00,-5.6688e+00,-7.1630e+00,-7.1294e+00
2.0385e+00,-5.7390e+00,-5.6688e+00,-7.1630e+00,-7.1294e+00
2.0386e+00,-5.7390e+00,-5.6688e+00,-7.1630e+00,-7.1294e+00
2.0387e+00,-5.7391e+00,-5.6688e+00,-7.1631e+00,-7.1294e+00
2.0388e+00,-5.7391e+00,-5.6688e+00,-7.1631e+00,-7.1294e+00
2.0389e+00,-5.7391e+00,-5.6688e+00,-7.1631e+00,-7.1294e+00
2.0390e+00,-5.7391e+00,-5.6688e+00,-7.1631e+00,-7.1294e+00
2.0391e+00,-5.7391e+00,-5.6688e+00,-7.1631e+00,-7.1294e+00
2.0392e+00,-5.7391e+00,-5.6688e+00,-7.1631e+00,-7.1294e+00
2.0393e+00,-5.7392e+00,-5.6688e+00,-7.1632e+00,-7.1294e+00
